F1,overlap_region_count,mean_feature_relevance,min_feature_relevance,max_feature_relevance,N3,mean_margin,std_margin,min_margin,outlier_score_mean,outlier_percentage,N1,decision_boundary_density,local_density_ratio,cluster_compactness_ratio,dataset,n_samples,n_features,imbalance_ratio,majority_class_count,minority_class_count
1.251663762648069,8,0.125,0.000905844072599487,0.29382088521560096,0.07,1.000146353885766,0.00024685382054369295,0.9993811887399071,-0.8908355795148248,0.9454177897574124,0.03234501347708895,0.10040431266846361,1.9047348356741975,0.9537386963748701,yeast4,1484,8,28.098039215686274,1433,51
0.002072083141319003,2,0.5,0.43136894839784967,0.5686310516021503,0.22,1.000004594814556,9.137458484213022e-06,0.9999823344772869,-1.0,1.0,0.17333333333333334,0.1,1.7141431796863593,0.6676954170778233,03subcl5-600-5-70-BI,600,2,5.0,500,100
4.197601595086512,8,0.12499999999999999,0.00016275596854099816,0.31822404541682076,0.01,3.7628898624184295,1.4186470925693635,0.025229616056921422,-0.8908355795148248,0.9454177897574124,0.013477088948787063,0.10040431266846361,1.4473268711199239,0.7313921572156321,yeast5,1484,8,32.72727272727273,1440,44
2.457854095051574,13,0.0769230769230769,0.002008572454335947,0.37248136685254774,0.02,5.278317565877545,3.1222959102618297,0.003848843606185426,-1.0,1.0,0.0020242914979757085,0.10020242914979757,1.0258891287211804,1.119567421750095,vowel0,988,13,9.977777777777778,898,90
0.012243911630349652,2,0.5,0.49216887651844504,0.507831123481555,0.09,0.9999998035257434,2.078642325403885e-06,0.9999953501037497,-1.0,1.0,0.1325,0.1,1.7499868433638859,0.5361892692709909,paw02a-800-7-70-BI,800,2,7.0,700,100
1.3897508024149734,6,0.16666666666666666,0.005857644246499844,0.3469524712058953,0.03,3.056708849224074,1.3171247220993736,0.020282568865332085,-0.7833333333333333,0.8916666666666667,0.0125,0.1,2.078665655260651,1.049177432711806,ecoli-0-1_vs_5,240,6,11.0,220,20
0.00434136071532803,2,0.5,0.4725631242427613,0.5274368757572387,0.13,0.9999990007915142,7.792696479257918e-06,0.9999844602689795,-1.0,1.0,0.1175,0.1,1.8287184421030758,0.5682304221513674,04clover5z-800-7-50-BI,800,2,7.0,700,100
1.9674569649989055,8,0.125,0.00024260635830553645,0.24058389215810716,0.04,1.0007827590561316,0.0005990543978530217,0.9990725376936223,-0.8908355795148248,0.9454177897574124,0.01752021563342318,0.10040431266846361,1.4525914824657402,0.7130950927467721,yeast6,1484,8,41.4,1449,35
12.972295316990397,7,0.1111111111111111,0.00016037177491834534,0.4255422496771152,0.0,1.6588355455203998,0.297210421464984,0.9997990812336552,-0.9573537452159651,0.9786768726079825,0.0005467468562055768,0.10005467468562056,5.3127482810362014,2.6004389137970927,shuttle-c0-vs-c4,1829,9,13.869918699186991,1706,123
0.6938645217825397,8,0.12500000000000003,0.008413334546325245,0.26050679934734894,0.12,1.6568271919688216,0.6728430747310348,0.01843704207318897,-0.8685258964143426,0.9342629482071713,0.05976095617529881,0.10059760956175298,1.7149787209682,1.6049485575218263,yeast-0-2-5-6_vs_3-7-8-9,1004,8,9.141414141414142,905,99
0.002900584229725436,2,0.5,0.4221777063929619,0.5778222936070381,0.26,0.999999130234166,4.533697578352002e-06,0.9999879705698815,-1.0,1.0,0.15166666666666667,0.1,1.7597119346750496,0.6493658622957396,03subcl5-600-5-60-BI,600,2,5.0,500,100
0.009649967307930014,2,0.5,0.44746704667163584,0.5525329533283642,0.12,1.0000003117162026,1.3337733706827142e-05,0.9999706951046139,-1.0,1.0,0.0825,0.1,2.0526750621782632,0.6088935252069726,03subcl5-800-7-30-BI,800,2,7.0,700,100
0.0037815072770072166,2,0.5,0.4872750979596229,0.5127249020403771,0.14,0.9999951932217886,7.397643658308125e-05,0.999850556609929,-1.0,1.0,0.09875,0.1,1.7178769977783652,0.5236862851776745,paw02a-800-7-60-BI,800,2,7.0,700,100
0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.00011058290907019822,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.49699025357308124,paw02a-600-5-30-BI,600,2,5.0,500,100
1.9568130239409551,7,0.14285714285714285,0.033419164791673166,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.04288939051918736,0.10609480812641084,2.0834741677333852,0.5758222753674553,led7digit-0-2-4-5-6-7-8-9_vs_1,443,7,10.972972972972974,406,37
0.009285508217226453,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593247,0.00011314656668059,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,04clover5z-600-5-30-BI,600,2,5.0,500,100
0.00363143898405866,2,0.5,0.46744459555791873,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868003,-1.0,1.0,0.12875,0.1,1.8647211117639861,0.5655501548010694,04clover5z-800-7-60-BI,800,2,7.0,700,100
1.0487041312045398,9,0.11111111111111113,0.002153660107767192,0.18787534736763734,0.0,2.3450098891097175,2.285238015184413,0.11575762430562131,-0.7037037037037037,0.8518518518518519,0.018518518518518517,0.10185185185185185,2.2927402839755593,0.9840623769524924,glass-0-6_vs_5,108,9,11.0,99,9
1.469315004182736,9,0.1111111111111111,0.01797761368772823,0.19891839306464937,0.07,1.5149714616373604,0.4498978452489507,0.0022112307512487384,-0.5981308411214953,0.7990654205607477,0.04672897196261682,0.102803738317757,3.2643669898647674,1.7145072599580156,glass4,214,9,15.461538461538462,201,13
1.0185485551904359,9,0.1111111111111111,0.002090732662270667,0.17378274215285305,0.01,3.0287695528379244,2.5691183107749307,0.003377856293305115,-0.5981308411214953,0.7990654205607477,0.02336448598130841,0.102803738317757,2.1179974776979376,0.9307942408385605,glass5,214,9,22.77777777777778,205,9
1.3399367474703265,6,0.16666666666666666,0.008156016586233907,0.3761785128888703,0.04,2.460031478845447,1.106147950303236,0.07089695616218394,-0.8071428571428572,0.9035714285714286,0.010714285714285714,0.1,1.9489797347805249,0.8292553445717779,ecoli-0-1-4-6_vs_5,280,6,13.0,260,20
0.007385139345195673,2,0.5,0.3735038302033837,0.6264961697966164,0.1,0.9999997656728461,1.1607545046077113e-06,0.9999970359518219,-1.0,1.0,0.06833333333333333,0.1,1.2928707635848964,0.5804442794938622,03subcl5-600-5-0-BI,600,2,5.0,500,100
0.004317414779715392,2,0.5,0.42293693553676326,0.5770630644632367,0.07,0.9999874554220071,3.0583918418170516e-05,0.9999187274184016,-1.0,1.0,0.05125,0.1,1.5502023383897165,0.576122475214668,03subcl5-800-7-0-BI,800,2,7.0,700,100
0.003981463703709224,2,0.5,0.43095155014626385,0.5690484498537361,0.17,0.9999982063191021,5.147919772252804e-06,0.9999871843185212,-1.0,1.0,0.15166666666666667,0.1,1.7645775144034797,0.6466869171858837,03subcl5-600-5-50-BI,600,2,5.0,500,100
0.39521782932222727,9,0.11111111111111113,0.009108936143237689,0.17246937871070722,0.09,1.000223229742934,0.0005592222122162129,0.9992134440637512,-0.6355140186915887,0.8177570093457944,0.08411214953271028,0.102803738317757,1.123630922058298,0.5954466768845764,glass2,214,9,11.588235294117647,197,17
0.007905642022043935,2,0.5,0.49420447920589944,0.5057955207941005,0.05,0.9999981893452449,1.7657208241787507e-06,0.9999940662311976,-1.0,1.0,0.09375,0.1,1.6842236003397466,0.5017950015431518,paw02a-800-7-50-BI,800,2,7.0,700,100
1.5793126024765014,8,0.125,2.6359564107160477e-06,0.3917305179488551,0.05,3.005053615541577,1.512837023917593,0.01089154007500559,-0.8521400778210116,0.9260700389105059,0.038910505836575876,0.10116731517509728,1.703945821444879,1.1489603565780724,yeast-2_vs_4,514,8,9.07843137254902,463,51
0.008136148425726235,2,0.5,0.4645993525074625,0.5354006474925376,0.24,1.000013478089851,4.611749483058421e-05,0.9999031510606495,-1.0,1.0,0.13375,0.1,1.9238457524205659,0.6005658928187947,04clover5z-800-7-70-BI,800,2,7.0,700,100
1.5470068691020937,10,0.1,0.04519122901780146,0.18532381246647894,0.03,1.5650658795685122,0.7962748569618179,0.16915747270348658,-0.7076271186440678,0.8538135593220338,0.01059322033898305,0.1016949152542373,4.059903878913655,2.143822400814773,page-blocks-1-3_vs_4,472,10,15.857142857142858,444,28
1.1424141443126326,8,0.125,3.602596147749132e-05,0.4254879785912434,0.03,1.0247304482570645,0.178672442627366,0.9997544268953262,-0.8215767634854771,0.9107883817427386,0.02074688796680498,0.1016597510373444,2.2566661013055587,1.7485713644096892,yeast-2_vs_8,482,8,23.1,462,20
1.3441900204417756,13,0.07692307692307689,0.005216191400138045,0.2410209986123806,0.023255813953488372,4.100973206362371,1.7973910333877536,0.04276462881179244,-0.9884393063583815,0.9942196531791907,0.046242774566473986,0.10404624277456648,1.674151187727032,1.0773584491689336,cleveland-0_vs_4,173,13,12.307692307692308,160,13
0.005127898108483473,2,0.5,0.4624529768607074,0.5375470231392927,0.2,1.000030456432714,0.0001505232519000835,0.9997662320590597,-1.0,1.0,0.19166666666666668,0.1,1.6060963680142168,0.5909464919067053,04clover5z-600-5-70-BI,600,2,5.0,500,100
12.132239592872148,7,0.1111111111111111,0.002190759488983054,0.4121351818380393,0.0,1.352321899803422,0.5744428238752693,0.9999643950957263,-0.7984496124031008,0.8992248062015504,0.007751937984496124,0.10077519379844961,7.147863921577063,1.1750498253030177,shuttle-c2-vs-c4,129,9,20.5,123,6
0.2691693790327173,9,0.11111111111111108,0.01016398397195996,0.1981221745059354,0.1875,1.0002588680168267,0.0005018951768384416,0.9987726506074295,-0.6770833333333334,0.8385416666666666,0.09375,0.10416666666666667,1.2346751780568535,0.6844209271403572,glass-0-1-6_vs_2,192,9,10.294117647058824,175,17
0.008666212376508362,2,0.5,0.49993924232905856,0.5000607576709415,0.21,1.0000001530808134,6.411271139325181e-06,0.9999863880329766,-1.0,1.0,0.11666666666666667,0.1,1.4174020039973516,0.4972683349433867,paw02a-600-5-50-BI,600,2,5.0,500,100
0.0023718828261992545,2,0.5,0.4515749146833679,0.548425085316632,0.11,0.9999512219717248,5.600798202309984e-05,0.9998309446390192,-1.0,1.0,0.11,0.1,2.1292962214986066,0.6524971534748711,03subcl5-800-7-50-BI,800,2,7.0,700,100
0.5275120123671772,7,0.14285714285714285,0.006664304241935072,0.3750554488318268,0.06,2.758084082569491,1.2640368041538765,0.12141100015772244,-0.8571428571428571,0.9285714285714286,0.026785714285714284,0.10119047619047619,2.6481534551927344,1.7116217481040148,ecoli-0-1-4-7_vs_2-3-5-6,336,7,10.586206896551724,307,29
3.247397616205248,7,0.14285714285714285,0.0009179782341002987,0.5236361349861558,0.02,4.616204679279251,1.881566428749584,0.022377508686766134,-0.8392857142857143,0.9196428571428571,0.017857142857142856,0.10119047619047619,1.6171198687577184,0.6571600341429543,ecoli4,336,7,15.8,316,20
2.3018061034888824,7,0.14285714285714285,0.004187763791159604,0.26528081382682006,0.03,2.1433212672363897,0.6773003106281055,0.7944831719007446,-0.8078291814946619,0.9039145907473309,0.017793594306049824,0.10320284697508897,3.3642393493013256,1.2828275809729162,ecoli-0-1-3-7_vs_2-6,281,7,39.142857142857146,274,7
0.008111723577108569,2,0.5,0.44737738285515344,0.5526226171448466,0.08,1.0000019832174034,1.4111777836267695e-05,0.9999664485332869,-1.0,1.0,0.045,0.1,0.9903345498135769,0.5530338742277269,04clover5z-600-5-0-BI,600,2,5.0,500,100
0.003507635733503202,2,0.5,0.45708306234309737,0.5429169376569026,0.17,0.9999399976772588,0.0002624463481986897,0.9993831826030952,-1.0,1.0,0.15,0.1,1.5510041923513378,0.5631832745014326,04clover5z-600-5-60-BI,600,2,5.0,500,100
0.004451562407401712,2,0.5,0.46800837379990917,0.5319916262000909,0.15,1.0001052380447237,0.00020697453769908636,0.999630816973841,-1.0,1.0,0.07375,0.1,1.5625553461404411,0.5666785044097369,04clover5z-800-7-30-BI,800,2,7.0,700,100
0.002694397269886552,2,0.5,0.44626796708965205,0.553732032910348,0.16,0.9999915183732255,0.00018290064904332703,0.9995614408883051,-1.0,1.0,0.04125,0.1,1.1793514412807413,0.5461260160905631,04clover5z-800-7-0-BI,800,2,7.0,700,100
1.8505487246995234,9,0.1111111111111111,0.006033046876435001,0.18210206703177131,0.021739130434782608,3.2114346951266195,2.637716683364844,0.1207698806649562,-0.6630434782608695,0.8315217391304348,0.021739130434782608,0.10326086956521739,2.1605459553022475,0.9429728153549294,glass-0-1-6_vs_5,184,9,19.444444444444443,175,9
0.1757061007605752,8,0.125,0.000732682447798612,0.19547098838275104,0.05,1.000039778446466,0.00014917257386349615,0.9996446057357282,-0.873015873015873,0.9365079365079365,0.046176046176046176,0.10101010101010101,1.5611291199288284,0.8653348577266258,yeast-1-4-5-8_vs_7,693,8,22.1,663,30
0.004668219192704793,2,0.5,0.48623810895949154,0.5137618910405085,0.11,0.9999961716577372,5.773491308903687e-05,0.9998776435996583,-1.0,1.0,0.0575,0.1,1.5510232414496525,0.4980205313178958,paw02a-800-7-30-BI,800,2,7.0,700,100
0.0036892397484862057,2,0.5,0.4960879996680812,0.5039120003319187,0.22,1.000009028699498,1.8823953028693278e-05,0.9999638111043514,-1.0,1.0,0.12666666666666668,0.1,1.447476923725989,0.5199980283082049,paw02a-600-5-60-BI,600,2,5.0,500,100
0.016943532598554998,2,0.5,0.4318954239063835,0.5681045760936165,0.18,0.9999953431025553,9.361324396767677e-06,0.9999740273304382,-1.0,1.0,0.11,0.1,1.7286401610071487,0.6114383514188142,03subcl5-600-5-30-BI,600,2,5.0,500,100
0.0030086361908407255,2,0.5,0.4518261715735124,0.5481738284264877,0.22,1.0000013281933706,1.3021697679972927e-05,0.9999766025252002,-1.0,1.0,0.1125,0.1,2.1187922716444803,0.6588504282765331,03subcl5-800-7-60-BI,800,2,7.0,700,100
0.34865461048042445,9,0.1111111111111111,0.007067068987945913,0.16497470658085236,0.15,1.0003412802609737,0.0007137661171751021,0.9987831237470819,-0.6,0.8,0.08780487804878048,0.1024390243902439,1.144730419695322,0.6298665149964583,glass-0-1-4-6_vs_2,205,9,11.058823529411764,188,17
0.0010218320520436585,2,0.5,0.4906925655799932,0.5093074344200068,0.07,1.0000348091527174,0.00022365914262910928,0.9995635962297273,-1.0,1.0,0.02875,0.1,1.0726951643329126,0.4513021460840833,paw02a-800-7-0-BI,800,2,7.0,700,100
0.35342091291974836,7,0.14285714285714285,0.00047925344730593254,0.25770746427490737,0.14,1.0002137738420214,0.00027213841827672906,0.9992486748741338,-0.869281045751634,0.934640522875817,0.05664488017429194,0.10021786492374728,1.5377460758556736,1.0537023776529668,yeast-1_vs_7,459,7,14.3,429,30
0.0025549065204264164,2,0.5,0.49326994568955523,0.5067300543104448,0.04,1.0000026526659436,1.206916041769543e-05,0.999973392771807,-1.0,1.0,0.03333333333333333,0.1,0.9062191677668068,0.45563315659043263,paw02a-600-5-0-BI,600,2,5.0,500,100
0.912446463500078,6,0.16666666666666666,0.08039692350967431,0.4545016968649429,0.01,2.8225283678176694,1.2943563809054874,0.12428480579295487,-0.8614457831325302,0.9307228915662651,0.02108433734939759,0.10240963855421686,1.8385131367205392,1.413897109094442,ecoli-0-1-4-7_vs_5-6,332,6,12.28,307,25
0.005007881545789234,2,0.5,0.48583877594182767,0.5141612240581723,0.21,1.000013009721652,2.3158121530754506e-05,0.9999584953251792,-1.0,1.0,0.155,0.1,1.5281189500036894,0.5647982766060359,04clover5z-600-5-50-BI,600,2,5.0,500,100
0.015059838204326426,2,0.5,0.4896311281202845,0.5103688718797156,0.24,0.9996714915930965,0.00028809723565572217,0.9991530527418584,-1.0,1.0,0.16333333333333333,0.1,1.453984062751967,0.5292928553078393,paw02a-600-5-70-BI,600,2,5.0,500,100
0.3659603975135335,8,0.12499999999999999,0.002005395699937073,0.28179181455382035,0.11,1.0000512452866372,9.653193257556479e-05,0.999748104611152,-0.856388595564942,0.928194297782471,0.028511087645195353,0.1003167898627244,1.8339041267901588,1.0237941504696702,yeast-1-2-8-9_vs_7,947,8,30.566666666666666,917,30
0.002456898891267722,2,0.5,0.4527726538421415,0.5472273461578586,0.12,0.9999278190704105,0.00011444565173589189,0.9996868542042703,-1.0,1.0,0.13375,0.1,2.068007277352559,0.6815015328732621,03subcl5-800-7-70-BI,800,2,7.0,700,100
